GEOID,Borough,LIUnits,TotalNew,TotalPres,TractWhite,TractBlack,TractAAPI,TractLatinx,TractPoverty,pct.white,pct.black,pct.asian,pct.latinx,pct.pov
36005000100,Bronx,0,0,0,13.2,63.6,2.1,29.9,0,0.13,0.64,0.02,0.3,0
36005000200,Bronx,0,0,0,48.4,26.9,3.3,75,15.8,0.48,0.27,0.03,0.75,0.16
36005000400,Bronx,0,0,0,46.1,35.8,1.2,64.7,11.8,0.46,0.36,0.01,0.65,0.12
36005001600,Bronx,1281,0,1281,44.2,37.1,0.6,66.7,28.8,0.44,0.37,0.01,0.67,0.29
36005001900,Bronx,132,132,0,17.6,39.9,4.9,54,35.3,0.18,0.4,0.05,0.54,0.35
36005002000,Bronx,453,0,453,33.1,45.5,3.4,61.4,52.4,0.33,0.46,0.03,0.61,0.52
36005002300,Bronx,0,0,0,18.8,42.5,1,62.8,48.4,0.19,0.43,0.01,0.63,0.48
36005002400,Bronx,0,0,0,47.2,52.8,0,0,0,0.47,0.53,0,0,0
36005002500,Bronx,94,0,94,17.5,22.3,3.5,77.8,49.2,0.18,0.22,0.04,0.78,0.49
36005002701,Bronx,185,158,27,13,36.5,0,68,59.8,0.13,0.37,0,0.68,0.6
36005002702,Bronx,714,0,714,15.6,37.1,0,69.1,50.4,0.16,0.37,0,0.69,0.5
36005002800,Bronx,1007,348,659,16.2,70.9,3.3,37.6,5.8,0.16,0.71,0.03,0.38,0.06
36005003100,Bronx,562,486,76,21.4,41.7,2,67,17.3,0.21,0.42,0.02,0.67,0.17
36005003300,Bronx,764,0,764,14,36.6,0,62.5,56.6,0.14,0.37,0,0.63,0.57
36005003500,Bronx,41,0,41,9.8,31.1,0,73.5,38.6,0.1,0.31,0,0.74,0.39
36005003700,Bronx,0,0,0,31.5,21.5,0,58.4,39.1,0.32,0.22,0,0.58,0.39
36005003800,Bronx,0,0,0,42.6,41.4,1.2,58.5,33.9,0.43,0.41,0.01,0.59,0.34
36005003900,Bronx,428,175,253,17.8,14.6,0,81.3,27.7,0.18,0.15,0,0.81,0.28
36005004001,Bronx,132,0,132,27.7,12.2,21.6,57,18.7,0.28,0.12,0.22,0.57,0.19
36005004100,Bronx,328,328,0,19,33.7,0.5,79.8,52,0.19,0.34,0.01,0.8,0.52
36005004200,Bronx,312,0,312,27.8,54.3,2.7,46.9,47.3,0.28,0.54,0.03,0.47,0.47
36005004300,Bronx,65,65,0,12.6,32,2.8,71.2,49.4,0.13,0.32,0.03,0.71,0.49
36005004400,Bronx,205,204,1,13.7,42.7,2.9,62.3,38.3,0.14,0.43,0.03,0.62,0.38
36005004600,Bronx,0,0,0,45.9,41.4,0,60.2,26.4,0.46,0.41,0,0.6,0.26
36005004800,Bronx,69,0,69,21,29.4,0.1,75.6,30,0.21,0.29,0,0.76,0.3
36005005001,Bronx,0,0,0,12.5,39.6,1.4,65.4,38.9,0.13,0.4,0.01,0.65,0.39
36005005002,Bronx,212,0,212,17.1,26.6,2.4,69.5,43.9,0.17,0.27,0.02,0.7,0.44
36005005100,Bronx,201,120,81,10.4,32,0.8,74.3,46.2,0.1,0.32,0.01,0.74,0.46
36005005200,Bronx,266,0,266,18.2,31.8,0.4,72.5,48,0.18,0.32,0,0.73,0.48
36005005300,Bronx,0,0,0,14.1,53.6,0.2,47.5,59.6,0.14,0.54,0,0.48,0.6
36005005400,Bronx,76,0,76,20.6,29.8,4.1,75.3,38.4,0.21,0.3,0.04,0.75,0.38
36005005600,Bronx,33,0,33,16.2,31.8,2.6,64.3,38.9,0.16,0.32,0.03,0.64,0.39
36005005902,Bronx,26,26,0,23.8,31.7,2.3,73.9,41.2,0.24,0.32,0.02,0.74,0.41
36005006000,Bronx,0,0,0,12.7,19.5,2.4,76.1,32.9,0.13,0.2,0.02,0.76,0.33
36005006100,Bronx,0,0,0,9.1,81.1,0.5,20.6,11.4,0.09,0.81,0.01,0.21,0.11
36005006200,Bronx,0,0,0,15.1,40.9,2.3,68.1,36.1,0.15,0.41,0.02,0.68,0.36
36005006300,Bronx,1169,1169,0,22.1,30.7,4.9,66.6,27,0.22,0.31,0.05,0.67,0.27
36005006400,Bronx,211,211,0,26.8,40.4,5.6,52.6,38.4,0.27,0.4,0.06,0.53,0.38
36005006500,Bronx,958,306,652,9.7,35.6,1.5,66.5,45.2,0.1,0.36,0.02,0.67,0.45
36005006700,Bronx,84,0,84,5.1,34.4,1.7,65,50.1,0.05,0.34,0.02,0.65,0.5
36005006800,Bronx,0,0,0,13.3,44.3,9.1,47.2,18.4,0.13,0.44,0.09,0.47,0.18
36005006900,Bronx,126,0,126,14.1,43.2,1.7,56.2,42,0.14,0.43,0.02,0.56,0.42
36005007000,Bronx,324,324,0,25.6,23.7,9.9,63.1,27.1,0.26,0.24,0.1,0.63,0.27
36005007100,Bronx,788,581,207,15.1,39.3,1.6,63.8,25.7,0.15,0.39,0.02,0.64,0.26
36005007200,Bronx,0,0,0,24.4,21.3,30.9,44.6,39.7,0.24,0.21,0.31,0.45,0.4
36005007300,Bronx,170,25,145,8.8,43.7,1.1,57.5,54,0.09,0.44,0.01,0.58,0.54
36005007400,Bronx,0,0,0,40.2,33.9,0.7,65.8,24.6,0.4,0.34,0.01,0.66,0.25
36005007500,Bronx,174,174,0,9.1,49.2,0.8,56,31.3,0.09,0.49,0.01,0.56,0.31
36005007600,Bronx,60,0,60,26.1,30.3,9.1,64.5,37.2,0.26,0.3,0.09,0.65,0.37
36005007700,Bronx,122,16,106,16.8,27.5,0,72.1,35.1,0.17,0.28,0,0.72,0.35
36005007800,Bronx,0,0,0,30.5,19,8.9,71.8,32.9,0.31,0.19,0.09,0.72,0.33
36005007900,Bronx,0,0,0,9.8,30.2,0.8,73.5,43.8,0.1,0.3,0.01,0.74,0.44
36005008300,Bronx,235,0,235,10.8,20.8,5.5,81.3,41.3,0.11,0.21,0.06,0.81,0.41
36005008400,Bronx,0,0,0,33.5,41.3,7.3,63.4,8.5,0.34,0.41,0.07,0.63,0.09
36005008500,Bronx,140,0,140,7.6,24.5,1.1,79.1,40.1,0.08,0.25,0.01,0.79,0.4
36005008600,Bronx,0,0,0,39.2,32.9,3.9,69.6,39.3,0.39,0.33,0.04,0.7,0.39
36005008700,Bronx,176,88,88,15.5,25,0.3,77.1,36.3,0.16,0.25,0,0.77,0.36
36005008900,Bronx,244,214,30,16.1,30.1,0.6,79.1,28.3,0.16,0.3,0.01,0.79,0.28
36005009000,Bronx,0,0,0,43,33.6,3.8,69.1,38.8,0.43,0.34,0.04,0.69,0.39
36005009200,Bronx,205,205,0,21.5,22.6,17,61.2,21.4,0.22,0.23,0.17,0.61,0.21
36005009300,Bronx,389,321,68,13.5,33.2,0.1,70.2,40.7,0.14,0.33,0,0.7,0.41
36005009600,Bronx,0,0,0,18.7,24.5,19.5,54.1,15.8,0.19,0.25,0.2,0.54,0.16
36005009800,Bronx,0,0,0,44.1,31.1,3.6,71.3,23.2,0.44,0.31,0.04,0.71,0.23
36005011000,Bronx,0,0,0,0,0,0,100,20.5,0,0,0,1,0.21
36005011502,Bronx,335,40,295,15.5,38.1,2,68.9,46.5,0.16,0.38,0.02,0.69,0.47
36005011700,Bronx,48,0,48,16.1,37.7,0,68.6,32.3,0.16,0.38,0,0.69,0.32
36005011800,Bronx,0,0,0,82,2.6,6.7,22.5,11.2,0.82,0.03,0.07,0.23,0.11
36005011900,Bronx,30,0,30,12.7,37.3,0.6,66.7,35,0.13,0.37,0.01,0.67,0.35
36005012101,Bronx,132,62,70,15.7,31.4,1.7,69.2,37.8,0.16,0.31,0.02,0.69,0.38
36005012102,Bronx,58,0,58,12.5,20.3,0,86.7,51.4,0.13,0.2,0,0.87,0.51
36005012300,Bronx,311,83,228,10.6,34.8,1.5,67.6,34.2,0.11,0.35,0.02,0.68,0.34
36005012500,Bronx,230,71,159,14.4,35.5,1.6,66.5,38.9,0.14,0.36,0.02,0.67,0.39
36005012701,Bronx,81,0,81,19.6,25.7,3.5,76.5,49.7,0.2,0.26,0.04,0.77,0.5
36005012901,Bronx,363,201,162,11.6,43.1,5.2,57.7,48.7,0.12,0.43,0.05,0.58,0.49
36005013000,Bronx,0,0,0,73,10.2,0,53.3,5.9,0.73,0.1,0,0.53,0.06
36005013100,Bronx,88,68,20,8.7,36.2,0.4,69.8,32.2,0.09,0.36,0,0.7,0.32
36005013200,Bronx,0,0,0,53.4,17.5,4,48.8,3.9,0.53,0.18,0.04,0.49,0.04
36005013300,Bronx,255,79,176,9.2,39.8,0.4,60.4,32.8,0.09,0.4,0,0.6,0.33
36005013500,Bronx,35,3,32,15.7,40.5,0.7,63.3,35.3,0.16,0.41,0.01,0.63,0.35
36005013800,Bronx,0,0,0,72,3.7,6.2,27.7,9.9,0.72,0.04,0.06,0.28,0.1
36005014100,Bronx,741,717,24,14.8,38.6,1.5,62.2,27.9,0.15,0.39,0.02,0.62,0.28
36005014300,Bronx,165,0,165,14.7,51.2,3.8,38.1,42.2,0.15,0.51,0.04,0.38,0.42
36005014400,Bronx,0,0,0,25.3,45.8,2.3,62.1,41.5,0.25,0.46,0.02,0.62,0.42
36005014500,Bronx,253,239,14,7.3,42.3,0.1,60.5,49.7,0.07,0.42,0,0.61,0.5
36005014701,Bronx,0,0,0,7.2,57,1.8,49.2,57.9,0.07,0.57,0.02,0.49,0.58
36005014702,Bronx,0,0,0,9.6,43.3,0,59.2,53.8,0.1,0.43,0,0.59,0.54
36005014900,Bronx,194,0,194,15.7,46.2,1.6,59.7,44.7,0.16,0.46,0.02,0.6,0.45
36005015100,Bronx,282,149,133,10.1,43.7,0.2,57,24.9,0.1,0.44,0,0.57,0.25
36005015200,Bronx,0,0,0,44.1,14.2,3.1,63.7,13.1,0.44,0.14,0.03,0.64,0.13
36005015300,Bronx,81,0,81,10.1,53.2,2.1,52.5,50.8,0.1,0.53,0.02,0.53,0.51
36005015500,Bronx,0,0,0,9.1,23.8,0.8,80,50.8,0.09,0.24,0.01,0.8,0.51
36005015700,Bronx,770,770,0,13.1,30,1.3,70.8,28,0.13,0.3,0.01,0.71,0.28
36005015800,Bronx,0,0,0,54.8,10.9,7.1,58.3,6.8,0.55,0.11,0.07,0.58,0.07
36005015900,Bronx,611,509,102,25.3,9.1,1.6,91.8,50.5,0.25,0.09,0.02,0.92,0.51
36005016000,Bronx,0,0,0,79.7,1.4,3.6,24,5.8,0.8,0.01,0.04,0.24,0.06
36005016100,Bronx,605,294,311,12.9,31.9,0.7,72.1,46.6,0.13,0.32,0.01,0.72,0.47
36005016200,Bronx,0,0,0,60.4,7.9,0.4,51,14.5,0.6,0.08,0,0.51,0.15
36005016300,Bronx,404,143,261,0,0,0,0,0,0,0,0,0,0
36005016400,Bronx,0,0,0,79.1,7.5,0,32.3,10.9,0.79,0.08,0,0.32,0.11
36005016500,Bronx,41,0,41,9,53.8,0,49.6,37.6,0.09,0.54,0,0.5,0.38
36005016600,Bronx,0,0,0,52.2,11,6.2,60.2,9.3,0.52,0.11,0.06,0.6,0.09
36005016700,Bronx,92,0,92,9.9,48.4,1,54.8,49.1,0.1,0.48,0.01,0.55,0.49
36005016900,Bronx,48,2,46,15.1,61.1,0.1,43.1,38.4,0.15,0.61,0,0.43,0.38
36005017100,Bronx,0,0,0,0,0,0,0,0,0,0,0,0,0
36005017300,Bronx,281,211,70,14.8,29.2,11.4,62.8,39.5,0.15,0.29,0.11,0.63,0.4
36005017500,Bronx,283,32,251,7.8,40.9,2,65.2,39,0.08,0.41,0.02,0.65,0.39
36005017701,Bronx,128,0,128,5.1,36.6,0.2,62.6,47.8,0.05,0.37,0,0.63,0.48
36005017702,Bronx,119,0,119,10.5,37.7,2.5,63.5,34.4,0.11,0.38,0.03,0.64,0.34
36005017901,Bronx,135,0,135,8,39.1,2.7,67.2,40.5,0.08,0.39,0.03,0.67,0.41
36005017902,Bronx,340,58,282,9.2,55.4,0.9,44.8,50.1,0.09,0.55,0.01,0.45,0.5
36005018101,Bronx,104,0,104,7.7,43.9,0.2,60,37.2,0.08,0.44,0,0.6,0.37
36005018102,Bronx,142,0,142,9.6,38.5,3.8,55,33,0.1,0.39,0.04,0.55,0.33
36005018301,Bronx,0,0,0,14.2,43.9,5.2,59.1,27.3,0.14,0.44,0.05,0.59,0.27
36005018302,Bronx,21,0,21,14.4,37.1,0.5,64.9,35.1,0.14,0.37,0.01,0.65,0.35
36005018400,Bronx,0,0,0,74.3,6.8,3.9,36.3,12.4,0.74,0.07,0.04,0.36,0.12
36005018500,Bronx,880,651,229,13,48.5,0.7,55.8,39.9,0.13,0.49,0.01,0.56,0.4
36005018900,Bronx,438,116,322,13.5,28.5,0,71.8,44,0.14,0.29,0,0.72,0.44
36005019300,Bronx,21,0,21,14.6,40.9,0.2,63.3,48.9,0.15,0.41,0,0.63,0.49
36005019400,Bronx,0,0,0,34,19.9,2.7,60.1,18.7,0.34,0.2,0.03,0.6,0.19
36005019500,Bronx,81,0,81,14.7,37.5,0.5,70.3,30.5,0.15,0.38,0.01,0.7,0.31
36005019700,Bronx,822,493,329,10.4,25.7,7,70.9,38.6,0.1,0.26,0.07,0.71,0.39
36005019900,Bronx,353,0,353,22.1,34.4,1.1,70.2,32.4,0.22,0.34,0.01,0.7,0.32
36005020000,Bronx,0,0,0,18.4,9.5,33.2,61.6,24.1,0.18,0.1,0.33,0.62,0.24
36005020100,Bronx,213,74,139,13.1,35.5,0.6,67.1,44.4,0.13,0.36,0.01,0.67,0.44
36005020200,Bronx,6,0,6,24.1,22.2,14.7,60.1,26.9,0.24,0.22,0.15,0.6,0.27
36005020400,Bronx,0,0,0,25,21,12.7,69.9,21.2,0.25,0.21,0.13,0.7,0.21
36005020501,Bronx,93,0,93,12.1,37,0.7,70.2,35.5,0.12,0.37,0.01,0.7,0.36
36005020502,Bronx,0,0,0,14.7,38.8,0.5,61.8,45.9,0.15,0.39,0.01,0.62,0.46
36005020601,Bronx,0,0,0,24.7,12.9,41.8,41.1,27.8,0.25,0.13,0.42,0.41,0.28
36005020900,Bronx,659,184,475,10.6,37.7,0.5,61.8,32,0.11,0.38,0.01,0.62,0.32
36005021001,Bronx,0,0,0,12.7,51.9,9,41.6,15.6,0.13,0.52,0.09,0.42,0.16
36005021002,Bronx,220,220,0,12.8,65.9,16.4,22.5,12.6,0.13,0.66,0.16,0.23,0.13
36005021100,Bronx,341,59,282,11.8,42.9,0.8,60,43.8,0.12,0.43,0.01,0.6,0.44
36005021200,Bronx,0,0,0,12.6,39.9,26.7,34.6,13.4,0.13,0.4,0.27,0.35,0.13
36005021301,Bronx,115,115,0,16.1,18,0,80.6,45.7,0.16,0.18,0,0.81,0.46
36005021302,Bronx,61,61,0,6.5,53.6,1.4,51.9,33.6,0.07,0.54,0.01,0.52,0.34
36005021501,Bronx,199,0,199,9.6,32.5,1,75,33.4,0.1,0.33,0.01,0.75,0.33
36005021502,Bronx,217,7,210,7.7,27.6,0.2,72.7,46.1,0.08,0.28,0,0.73,0.46
36005021601,Bronx,48,0,48,22.7,31.5,7,55.3,48.1,0.23,0.32,0.07,0.55,0.48
36005021602,Bronx,0,0,0,18.9,43.7,23.4,41.1,24.5,0.19,0.44,0.23,0.41,0.25
36005021700,Bronx,582,221,361,8.2,47.5,0.6,54.5,48.5,0.08,0.48,0.01,0.55,0.49
36005021800,Bronx,87,0,87,16.9,36.2,7.3,62.8,21.6,0.17,0.36,0.07,0.63,0.22
36005021900,Bronx,291,254,37,15.3,15.6,0,89.1,32.6,0.15,0.16,0,0.89,0.33
36005022000,Bronx,0,0,0,12.2,17,7.7,77.3,50.6,0.12,0.17,0.08,0.77,0.51
36005022101,Bronx,0,0,0,9.8,26.3,4.9,74.5,43.3,0.1,0.26,0.05,0.75,0.43
36005022102,Bronx,121,121,0,15.9,24.1,1.4,80.5,48.7,0.16,0.24,0.01,0.81,0.49
36005022200,Bronx,10,10,0,21.6,20.2,19.2,60.2,25.7,0.22,0.2,0.19,0.6,0.26
36005022300,Bronx,403,0,403,21.2,31.2,1.9,69.2,42.3,0.21,0.31,0.02,0.69,0.42
36005022401,Bronx,0,0,0,21,20.2,4.9,70.1,23.4,0.21,0.2,0.05,0.7,0.23
36005022403,Bronx,0,0,0,25.6,21.4,1.2,68.3,23.1,0.26,0.21,0.01,0.68,0.23
36005022404,Bronx,0,0,0,35.3,28.9,4.9,48.8,23.1,0.35,0.29,0.05,0.49,0.23
36005022500,Bronx,131,0,131,10.2,36.2,4.3,65,30.6,0.1,0.36,0.04,0.65,0.31
36005022701,Bronx,278,0,278,14.2,40.7,2.7,59.3,30.8,0.14,0.41,0.03,0.59,0.31
36005022702,Bronx,169,0,169,11.7,31.2,9.9,57.3,32.7,0.12,0.31,0.1,0.57,0.33
36005022703,Bronx,0,0,0,12.5,23.3,13.8,60.7,32.8,0.13,0.23,0.14,0.61,0.33
36005022800,Bronx,0,0,0,26.5,20.8,12.6,50.7,16.5,0.27,0.21,0.13,0.51,0.17
36005022901,Bronx,2,0,2,13.5,37.9,2.3,63.3,37.9,0.14,0.38,0.02,0.63,0.38
36005022902,Bronx,57,0,57,12.9,29.9,1.8,71.6,32.6,0.13,0.3,0.02,0.72,0.33
36005023000,Bronx,11,0,11,41.1,14.8,11.9,46.7,25.6,0.41,0.15,0.12,0.47,0.26
36005023100,Bronx,17,0,17,13.5,44.8,0,59.7,39.7,0.14,0.45,0,0.6,0.4
36005023200,Bronx,0,0,0,35.8,10,7.3,59.9,26.5,0.36,0.1,0.07,0.6,0.27
36005023301,Bronx,234,34,200,11.6,25.9,0.4,75.9,41.2,0.12,0.26,0,0.76,0.41
36005023302,Bronx,100,100,0,18.8,21.8,1.7,78.5,48.3,0.19,0.22,0.02,0.79,0.48
36005023501,Bronx,25,0,25,17.4,18.9,1,82.6,47,0.17,0.19,0.01,0.83,0.47
36005023502,Bronx,232,182,50,19.6,18.2,4.3,81.1,44.2,0.2,0.18,0.04,0.81,0.44
36005023600,Bronx,0,0,0,39.4,10.8,4.6,55,34.6,0.39,0.11,0.05,0.55,0.35
36005023702,Bronx,144,0,144,11,29,0.3,70.7,33.1,0.11,0.29,0,0.71,0.33
36005023703,Bronx,29,0,29,15.3,27.2,2.1,76.6,41.5,0.15,0.27,0.02,0.77,0.42
36005023704,Bronx,93,93,0,7,24.7,0.7,76.6,52.4,0.07,0.25,0.01,0.77,0.52
36005023800,Bronx,0,0,0,22.2,20.1,5.9,65,26.2,0.22,0.2,0.06,0.65,0.26
36005023900,Bronx,194,97,97,10.7,23.6,0,80.4,43.8,0.11,0.24,0,0.8,0.44
36005024000,Bronx,0,0,0,21,32.3,1.8,67.1,30.7,0.21,0.32,0.02,0.67,0.31
36005024100,Bronx,591,90,501,8.4,32,0.5,68.9,39.3,0.08,0.32,0.01,0.69,0.39
36005024300,Bronx,211,11,200,7.1,30.3,7.5,67.6,44.8,0.07,0.3,0.08,0.68,0.45
36005024400,Bronx,0,0,0,48.2,7.5,2.3,52.3,8.6,0.48,0.08,0.02,0.52,0.09
36005024501,Bronx,93,0,93,9.9,31.7,0.9,74.9,50.2,0.1,0.32,0.01,0.75,0.5
36005024502,Bronx,202,0,202,19.9,35.3,0,72.6,49.3,0.2,0.35,0,0.73,0.49
36005024600,Bronx,0,0,0,45.9,8.3,11.1,46.3,10.7,0.46,0.08,0.11,0.46,0.11
36005024700,Bronx,0,0,0,9.4,60.6,1.8,42.8,22.6,0.09,0.61,0.02,0.43,0.23
36005024800,Bronx,0,0,0,60.7,14.4,10,24.4,8.1,0.61,0.14,0.1,0.24,0.08
36005024900,Bronx,0,0,0,0,0,0,0,0,0,0,0,0,0
36005025000,Bronx,0,0,0,71.8,1.8,16.2,26.5,11.1,0.72,0.02,0.16,0.27,0.11
36005025100,Bronx,129,0,129,17,26.4,8,70.3,43.6,0.17,0.26,0.08,0.7,0.44
36005025200,Bronx,0,0,0,60.4,5.8,17.9,34.9,15,0.6,0.06,0.18,0.35,0.15
36005025300,Bronx,54,0,54,11,20.8,4.6,76.4,26.2,0.11,0.21,0.05,0.76,0.26
36005025400,Bronx,0,0,0,66.7,7.1,12,28,12,0.67,0.07,0.12,0.28,0.12
36005025500,Bronx,191,65,126,19.7,23.4,0,82.4,34.3,0.2,0.23,0,0.82,0.34
36005025600,Bronx,0,0,0,38.1,29.3,8.2,42.5,30.5,0.38,0.29,0.08,0.43,0.31
36005025700,Bronx,0,0,0,14.5,25.5,0.4,77.5,24.3,0.15,0.26,0,0.78,0.24
36005026100,Bronx,0,0,0,17.7,61.7,3.4,37.8,4,0.18,0.62,0.03,0.38,0.04
36005026300,Bronx,84,0,84,24.5,22.1,0,74.3,29.4,0.25,0.22,0,0.74,0.29
36005026400,Bronx,0,0,0,52.5,8,8.2,47,7.4,0.53,0.08,0.08,0.47,0.07
36005026500,Bronx,55,27,28,21.1,11.2,9.8,79.2,31.3,0.21,0.11,0.1,0.79,0.31
36005026601,Bronx,44,0,44,56.1,5.7,3.1,55.5,13.9,0.56,0.06,0.03,0.56,0.14
36005026602,Bronx,0,0,0,59.3,11.1,2.5,49.5,20.2,0.59,0.11,0.03,0.5,0.2
36005026701,Bronx,0,0,0,17.8,13.1,19.6,69.6,35.6,0.18,0.13,0.2,0.7,0.36
36005026702,Bronx,0,0,0,15.8,23,5.1,77.6,27.7,0.16,0.23,0.05,0.78,0.28
36005026900,Bronx,158,135,23,16,19.4,4,73.3,32.3,0.16,0.19,0.04,0.73,0.32
36005027300,Bronx,103,0,103,22.3,27.9,2.8,75.9,24.6,0.22,0.28,0.03,0.76,0.25
36005027401,Bronx,0,0,0,86.3,2.7,3.8,20.9,5.7,0.86,0.03,0.04,0.21,0.06
36005027402,Bronx,0,0,0,86,2.3,3.1,23.8,15.1,0.86,0.02,0.03,0.24,0.15
36005027600,Bronx,0,0,0,49.2,50.8,13.6,13.6,13.6,0.49,0.51,0.14,0.14,0.14
36005027700,Bronx,17,0,17,23.2,19.7,4.1,70.9,33.2,0.23,0.2,0.04,0.71,0.33
36005027900,Bronx,182,12,170,39.6,21.9,7.5,58.8,12.1,0.4,0.22,0.08,0.59,0.12
36005028100,Bronx,0,0,0,48.8,30.2,3.3,38.4,7.3,0.49,0.3,0.03,0.38,0.07
36005028300,Bronx,0,0,0,21.9,33.3,0.3,67.6,35.9,0.22,0.33,0,0.68,0.36
36005028400,Bronx,0,0,0,30.7,29.5,5.8,38.7,28.5,0.31,0.3,0.06,0.39,0.29
36005028500,Bronx,15,15,0,74.5,9.1,12.4,37.8,20.5,0.75,0.09,0.12,0.38,0.21
36005028600,Bronx,0,0,0,58.7,3.8,11.7,41.8,14.7,0.59,0.04,0.12,0.42,0.15
36005028700,Bronx,0,0,0,44.6,20.3,7.3,51.6,24,0.45,0.2,0.07,0.52,0.24
36005028800,Bronx,0,0,0,73,10.5,12,19.3,6.5,0.73,0.11,0.12,0.19,0.07
36005028900,Bronx,0,0,0,40.2,12.2,5.3,66.1,9.9,0.4,0.12,0.05,0.66,0.1
36005029301,Bronx,0,0,0,82.1,7.7,4,14.1,7,0.82,0.08,0.04,0.14,0.07
36005029302,Bronx,0,0,0,79.5,8.5,3.7,19.4,2,0.8,0.09,0.04,0.19,0.02
36005029500,Bronx,0,0,0,63.2,19.3,7.9,31.8,5.7,0.63,0.19,0.08,0.32,0.06
36005029600,Bronx,0,0,0,35.5,19.3,30.4,23.6,11.2,0.36,0.19,0.3,0.24,0.11
36005029700,Bronx,31,0,31,74.6,9.9,10.4,22.1,4.2,0.75,0.1,0.1,0.22,0.04
36005030000,Bronx,158,0,158,49.9,6.4,12.9,51.3,11.5,0.5,0.06,0.13,0.51,0.12
36005030100,Bronx,0,0,0,71.7,8.9,4.2,34.2,11,0.72,0.09,0.04,0.34,0.11
36005030200,Bronx,357,0,357,12.9,68.4,1,23.5,10.4,0.13,0.68,0.01,0.24,0.1
36005030701,Bronx,0,0,0,80.8,5.9,4.5,15.7,6.5,0.81,0.06,0.05,0.16,0.07
36005030900,Bronx,0,0,0,80.8,9.8,5.2,18.9,3.4,0.81,0.1,0.05,0.19,0.03
36005031000,Bronx,0,0,0,48.5,29.3,9.2,28.6,8.7,0.49,0.29,0.09,0.29,0.09
36005031200,Bronx,0,0,0,52.6,19.4,24,15.3,2.4,0.53,0.19,0.24,0.15,0.02
36005031400,Bronx,0,0,0,52.8,11.4,11.7,36.4,7.6,0.53,0.11,0.12,0.36,0.08
36005031600,Bronx,0,0,0,51.9,16.9,12.8,31.3,17.6,0.52,0.17,0.13,0.31,0.18
36005031800,Bronx,0,0,0,55.9,21.6,7.2,33.1,12.9,0.56,0.22,0.07,0.33,0.13
36005031900,Bronx,0,0,0,79.4,12.7,4.7,21.1,71.8,0.79,0.13,0.05,0.21,0.72
36005032300,Bronx,0,0,0,85,10.3,6.2,14.6,7.6,0.85,0.1,0.06,0.15,0.08
36005032400,Bronx,2,0,2,24.7,27.7,3,61.3,34.8,0.25,0.28,0.03,0.61,0.35
36005032600,Bronx,5,0,5,48.5,15.2,16.1,26,5.9,0.49,0.15,0.16,0.26,0.06
36005032800,Bronx,0,0,0,28.7,27.8,11.2,54.8,35.3,0.29,0.28,0.11,0.55,0.35
36005033000,Bronx,16,0,16,42.2,14.9,1.5,58.8,25.2,0.42,0.15,0.02,0.59,0.25
36005033201,Bronx,4,4,0,33.7,24.5,3.5,66.5,17.8,0.34,0.25,0.04,0.67,0.18
36005033202,Bronx,172,0,172,31.1,39.4,6.8,55.2,22.6,0.31,0.39,0.07,0.55,0.23
36005033400,Bronx,0,0,0,28.4,27.5,1.6,64.8,20.7,0.28,0.28,0.02,0.65,0.21
36005033500,Bronx,0,0,0,80.2,8.9,8,14.7,10,0.8,0.09,0.08,0.15,0.1
36005033600,Bronx,23,0,23,24.7,46.6,1.6,54,29.7,0.25,0.47,0.02,0.54,0.3
36005033700,Bronx,0,0,0,78.4,6.7,7.5,18.1,5,0.78,0.07,0.08,0.18,0.05
36005033800,Bronx,0,0,0,16.4,45.1,7.2,45.3,28.6,0.16,0.45,0.07,0.45,0.29
36005034000,Bronx,0,0,0,22.3,42.2,3.9,55.4,30,0.22,0.42,0.04,0.55,0.3
36005034200,Bronx,0,0,0,20.5,49.7,7.2,41.3,17.1,0.21,0.5,0.07,0.41,0.17
36005034300,Bronx,0,0,0,50.6,18.3,3,41.8,13.5,0.51,0.18,0.03,0.42,0.14
36005034400,Bronx,0,0,0,18,39.5,11.6,33.4,19.7,0.18,0.4,0.12,0.33,0.2
36005034500,Bronx,85,85,0,54.1,9.2,18,30.5,15.9,0.54,0.09,0.18,0.31,0.16
36005034800,Bronx,0,0,0,18.1,54.4,3.2,47.5,23.6,0.18,0.54,0.03,0.48,0.24
36005035000,Bronx,0,0,0,8.2,68.5,4.3,27,14,0.08,0.69,0.04,0.27,0.14
36005035100,Bronx,9,9,0,69.3,6.3,9.4,32.3,16.2,0.69,0.06,0.09,0.32,0.16
36005035600,Bronx,0,0,0,10.9,64.4,7.6,24,8.3,0.11,0.64,0.08,0.24,0.08
36005035800,Bronx,10,0,10,8.6,77,2.4,19.2,9,0.09,0.77,0.02,0.19,0.09
36005035900,Bronx,1143,1143,0,8.9,28,2,74.5,47.2,0.09,0.28,0.02,0.75,0.47
36005036000,Bronx,0,0,0,16.6,53.7,9.4,33.5,7.6,0.17,0.54,0.09,0.34,0.08
36005036100,Bronx,340,240,100,10.4,33.2,0.7,73.8,45.1,0.1,0.33,0.01,0.74,0.45
36005036300,Bronx,556,127,429,16,23.5,0,78.2,48.5,0.16,0.24,0,0.78,0.49
36005036400,Bronx,0,0,0,2,84.9,1.1,13.1,5.3,0.02,0.85,0.01,0.13,0.05
36005036501,Bronx,88,29,59,13.6,53.1,0,54.7,46.9,0.14,0.53,0,0.55,0.47
